Name,URL,Status,Date,PageTitle
sarcoma,http://7usqkx3whuqipzsolnctey7xgszixv446vam7et2qas6xmuxtjm54pad.onion/,active,2026-01-09,Index of /
sarcoma,http://amffvuxv5qyi7fwh5cfoehkr4yrp3ushi4qzxm76ahiwro7dequcoxyd.onion/,active,2026-01-09,Index of /
sarcoma,http://areaucod7knfvyl2xbnezcucezcwr4iku5psrt74zthoyqegdzqsxzad.onion/,active,2026-01-09,Index of /
sarcoma,http://b2frnffyioow5tbiqvehe2ncaxdss2tmw7bvt34cwbdzsx2upbfhbzid.onion/,active,2026-01-09,Index of /
sarcoma,http://bi32pq7y3gqq3qacgvamnk2s2elnppvevqp325wtk2wo7vh2zavjcfid.onion/,active,2026-01-09,Index of /
sarcoma,http://cgewcqt4x7kb7xgkfu2r3yv5wifzvpx6tojonay3kdgs5tqpjvkd5bqd.onion/,active,2026-01-09,Index of /
sarcoma,http://cqjqlbmmfqanj6ctywkmgzi7iythgc6atu2xgjbkk2ccr465gizolqqd.onion/,active,2026-01-09,Index of /
sarcoma,http://cth3pse7mszuess3jeiftdawcqcm7cvwrrx7hiwi7zxzh55jvh6f42id.onion/,active,2026-01-09,Index of /
sarcoma,http://dyr566jtgcsyk7si5gn7unygj3pnzgxfwvlureyn3dfi7g7r2ve54zad.onion/,active,2026-01-09,Index of /
sarcoma,http://enfxn727mx4ue55zgbjkogn3lnb57e5ed7bcooodxsajzsp3dyo5xeyd.onion/,active,2026-01-09,Index of /
sarcoma,http://f22licvnajbisahwc73y55se6mgmvxuups2mp7t43jgs4yj7dp6igqad.onion/,active,2026-01-09,Index of /
sarcoma,http://f6cwflfjehjl6hosqy7jnkefhddnk7u3eyqn4bjrufmkle53tptxr3ad.onion/,active,2026-01-09,Index of /
sarcoma,http://fbrmzvj2c6a5soanvuw3qi4dpnt3rcgte32nae4qegd4vqpnjtrwbqid.onion/,active,2026-01-09,Index of /
sarcoma,http://fijqvpzptg2sxavr3s6vw32lx4xdfa3i2oedi4574qo3apqyhd7srwad.onion/,active,2026-01-09,Index of /
sarcoma,http://g3adubh3fjsy5ezrmxmy4wxt7dvkhxnkd5deaac47mryvkzvzcf2tvid.onion/,active,2026-01-09,Index of /
sarcoma,http://g7vfmyo2xvt4uwoypgb675rcgxokwdxqevmx5ie5qojqnkuvnuudemqd.onion/,active,2026-01-09,Index of /
sarcoma,http://hh4ueveki3serlpuvt63lp557z5qhlfwlc32bclw4x53dmt3ijoewmqd.onion/,active,2026-01-09,Index of /
sarcoma,http://hpugjgammwixig4kpti5r67ofjd4qrgkjohbth2irq4nvcv3m7s76tyd.onion/,active,2026-01-09,Index of /
sarcoma,http://hqzjmm4qg2q2utn2e3yqt5lsnrabjmi5m4o547v4jp3pi2hwp2tkunid.onion/,active,2026-01-09,Index of /
sarcoma,http://i44esri5nzpdcanpgflcrlxk4tmf7yfpxkcysha3gblsuiswyyxmi3qd.onion/,active,2026-01-09,Index of /
sarcoma,http://icmghe66zl4twvbv5g4h532mogcea44hrkxtotrlx6aia5jslnnbnxad.onion/,active,2026-01-09,Index of /
sarcoma,http://igqsxlg2ndj7xmaepxtvkisacskrb3mbhlcgymis42h6l6qyfyjyg7id.onion/,active,2026-01-09,Index of /
sarcoma,http://iiobxrljnmjwb6l66bfvhin5zxbghbgiv6yamqpb4bezlrxd2vhetgyd.onion/,active,2026-01-09,Index of /
sarcoma,http://isxttzwtr7havmbj2qmyb7stwmrds32ye42iwc7kxj55adbexdnbfoqd.onion/,active,2026-01-09,Index of /
sarcoma,http://iz62i5obz6mwixyjwxggbw7fk6wdgmmy4ancvynpbqqmgwpnghv3rdid.onion/,active,2026-01-09,Index of /
sarcoma,http://j4swv3longylj4ljjdny4yino4xwvrbis5ouxg4anlg4el6kjku7dbqd.onion/,active,2026-01-09,Index of /
sarcoma,http://jck4dycheanyy6zrolymheurxak54o53lzg3hfcz7ao35hs7fewsaoyd.onion/,active,2026-01-09,Index of /
sarcoma,http://jdphsfcjuyog5cgtjdfsxluarkvqy5rw75kasoj6kuihga3bs3fwgfyd.onion/,active,2026-01-09,Index of /
sarcoma,http://jq6vxgpnjfs3ue2wn7ve4bnga4ewkcetpvkmz324se7mlqjtnrenkqad.onion/,active,2026-01-09,Index of /
sarcoma,http://krxmjef2yd7dwmxbgghooskep4kcecxtqqs3iu33evi7dvr5oc3dpkid.onion/,active,2026-01-09,Index of /
sarcoma,http://l2atrqqwpmgdr4vzae7ufgulirsklfk4xmierg4ihdxborjkpyuz5lyd.onion/,active,2026-01-09,Index of /
sarcoma,http://lhc2ghpebf2d5w3qroiphzjnwwbi6oyigt3aztgghy43q7j2vnu3bcad.onion/,active,2026-01-09,Index of /
sarcoma,http://lm7o3nfplejz7jibisw7wwrivlmske4rq6vofvbncl7g7jflvd3ubqid.onion/,active,2026-01-09,Index of /
sarcoma,http://lo52rld4cl2ezr4cd73yxn7ru2fh3dtqtmjzjuraquv7bdubhabvkkad.onion/,active,2026-01-09,Index of /
sarcoma,http://lq72f4y2gbujxypmicycfpmmtv74tazt4h6szumrniuvgxwkwi4ykcyd.onion/,active,2026-01-09,Index of /
sarcoma,http://lqlkfdi2ydpzibk4xpikfvae3bjdd4lsodgwtpunxfc6abkexsg5a2ad.onion/,active,2026-01-09,Index of /
sarcoma,http://lyz3i74psw6vkuxdjhkyxzy3226775qpzs6oage4zw6qj66ppdxma2qd.onion/,active,2026-01-09,Index of /
sarcoma,http://m7k6jgadomd3nd2mor5sefnuowtwktfjvzihydx6zy2tkohv6aatr3ad.onion/,active,2026-01-09,Index of /
sarcoma,http://mdliyoqm37i6ze4grykoa7mc6tltrjfvr5mffhvotrf6hsi5mwsx3myd.onion/,active,2026-01-09,Index of /
sarcoma,http://mjlfzles4bszxnxcjktdu6iujjc7bhui62fc6s5z736jjsaq4zcq4cad.onion/,active,2026-01-09,Index of /
sarcoma,http://modre6n4hqm4seip2thhbjcfkcdcljhec7ekvd5qt7m7fhimpc2446qd.onion/,active,2026-01-09,Index of /
sarcoma,http://mtd2ltbdnsudzaneia6i6xgwkpn7adxfuesqstrreyqxlgxbxejpojid.onion/,active,2026-01-09,Index of /
sarcoma,http://mx5a6zo2vzhnnuazxz5fqwacwd7wnkbxziwty3gedipkbvfn3ngdniid.onion/,active,2026-01-09,Index of /
sarcoma,http://n4axoeoemdqamjhicytqnebburiwbmvviqyltoqtljoancodgijw32yd.onion/,active,2026-01-09,Index of /
sarcoma,http://nfh5wuh4gvbai237npdu672xmx2di2lo7pcwu6th2a7kzgue2fnhhdad.onion/,active,2026-01-09,Index of /
sarcoma,http://nzqvpyyznsn4c3ubidcpywr5iqtnjn3lkcsafnjtsmozowmbjforgeqd.onion/,active,2026-01-09,Index of /
sarcoma,http://ob4kfkvgqxbiddrhzlq2yhlyfpdmnro4yptt24drsjvcekczjjaf5myd.onion/,active,2026-01-09,Index of /
sarcoma,http://obqwjnaur6r4lpwjbgmalazy6j5d6fgliimdlipjvdomhbodm2lmidqd.onion/,active,2026-01-09,Index of /
sarcoma,http://p6b2xarot2rng6v6unlb72jtydw7tklqtyrsrhg6jdr5gaass5uk2vad.onion/,active,2026-01-09,Index of /
sarcoma,http://pauppf2nuoqxwwqqshaehbkj54debl7bppacfm5h6z6zjoiejifezhad.onion/,active,2026-01-09,Index of /
sarcoma,http://pcgkekcyyzl465rqt4mpezjkjdkoxgb7c4j6nbb6rn4gnw7zme24lrad.onion/,active,2026-01-09,Index of /
sarcoma,http://pgyarykjxofanc7x37qx6am6me4geeebiqh76fslda5jshhup4yljvyd.onion/,active,2026-01-09,Index of /
sarcoma,http://plvvaggo6jjl2wy5dixn2knj4kuypquxfauijigke6qtx3ixjfitglid.onion/,active,2026-01-09,Index of /
sarcoma,http://qccbb75hak6ze6rsm344rx73lh7rk6caha2hvleyopejhtgagxjyioqd.onion/,active,2026-01-09,Index of /
sarcoma,http://qhzy4ur5atch5orjkd2h3x34kwqbswqzqnllaij4crl3v2mnrj7aouyd.onion/,active,2026-01-09,Index of /
sarcoma,http://qxbuog46z72pycrwfaedafqy5dodyrt46ucfs4p5vaaigxtudtwerpyd.onion/,active,2026-01-09,Index of /
sarcoma,http://qysbb5qdwpxsimtrsbehqc75q4b2lw6m4imtnswgmbsq2mw4ulvxevqd.onion/,active,2026-01-09,Index of /
sarcoma,http://r3yes535gjsi2puoz2bvssl3ewygcfgwoji6wdk3grj3baexn2hha2id.onion/,active,2026-01-09,Index of /
sarcoma,http://riuxxxbufgx5z53gww432mf5jvh2o7mfh22hvmpdw4ksutd6dflj7byd.onion/,active,2026-01-09,Index of /
sarcoma,http://rlwqssdty3mmlxla2h4iviv32qtig54nxw7ww3wt2bmxp74a3qmo75ad.onion/,active,2026-01-09,Index of /
sarcoma,http://rs3icoalw6bdgedspnmt6vp2dzzuyqxtccezmta2g5mlyao64len7dyd.onion/,active,2026-01-09,Index of /
sarcoma,http://rsrcywwt7b53kw2lsioilnfrrs2lixt4nttzpcli74fjvfk4kqbfh5qd.onion/,active,2026-01-09,Index of /
sarcoma,http://rup34myhoxqzm5m2jcstdwxl2wgjvournnyiysghyef6wjdyk3ets6qd.onion/,active,2026-01-09,Index of /
sarcoma,http://rzsqkmwfyprkqslslcf4lscqk7x24xzbxamm5jcsqqhj3vrvkdtp4did.onion/,active,2026-01-09,Index of /
sarcoma,http://sarcomawmawlhov7o5mdhz4eszxxlkyaoiyiy2b5iwxnds2dmb4jakad.onion,active,2026-01-09,Sarcoma Group
sarcoma,http://sbgsnuet6t7kle4tfmgsvgebaqgxab3lrslg6vjeabphzq7jx5232byd.onion/,active,2026-01-09,Index of /
sarcoma,http://sfhvr7ecppro35ch6vhrzgwtdtv3ehxem6p2thnwlgursr5vdre2nhid.onion/,active,2026-01-09,Index of /
sarcoma,http://sgwmhbj7y2hehzzkt6fwvj23gjkzsvvhae2f3haavxjbi35tibnhpayd.onion/,active,2026-01-09,Index of /
sarcoma,http://t3ym2cemf625rd5slz5ifp2jz2ldntmlbn74i5joebg6c74fmnpmuyqd.onion/,active,2026-01-09,Index of /
sarcoma,http://tbkqp6pbl7uq2ymiii2jqzbre5igk2xtaruzm7fcdtstmufsssekukid.onion/,active,2026-01-09,Index of /
sarcoma,http://tfeijfoxmvqcoqjz2nvgfblxge27fyiy2k2fshiiccyrdz4kfiwaziid.onion/,active,2026-01-09,Index of /
sarcoma,http://tg6cr3uyeakbug6jt4oeaxbcpu4urdpm7ksk6uk7sdwg3walnqcwftqd.onion/,active,2026-01-09,Index of /
sarcoma,http://tlntayu7wbtcqxtumbqh4x2vzurw7ybpuhtozusbxuqggcwmnisd7vid.onion/,active,2026-01-09,Index of /
sarcoma,http://tr2w7zxx2clrckh4mr6aupyennkngrz2bfuohpdzeifajgeqg6rtxxyd.onion/,active,2026-01-09,Index of /
sarcoma,http://tszizx6qdi4uva2jbfg5z2mhdaqh3iduk57obi7hg4m6omta3aymrzad.onion/,active,2026-01-09,Index of /
sarcoma,http://tzmfdwducfvlh6ie4juo6ovgft3qwxgf5q7dxca57fqalpn6zsed3lad.onion/,active,2026-01-09,Index of /
sarcoma,http://ufwlfce4qkiqsda7e2mhaibgyyi6jfjhu55j7uoq6bh3kmue7pc34iid.onion/,active,2026-01-09,Index of /
sarcoma,http://uhf6vmrgiqsvytiunb3tustswyhc2nz5aiax3viusb6i2v427pncylqd.onion/,active,2026-01-09,Index of /
sarcoma,http://wi5q5npnch6fy5y7m4jtjznrydzyhtp6ik4j5swrdsehdwtvv3akleqd.onion/,active,2026-01-09,Index of /
sarcoma,http://wphvg3uizhfblnuuwyz35nhfpgz254lj3iwd2jrtl2oce6qvmlwpl2id.onion/,active,2026-01-09,Index of /
sarcoma,http://wsl6ouwdqk62yhddt2rvy6i7jzdegbufklfp6hdpgxn6vmwqlsqy23id.onion/,active,2026-01-09,Index of /
sarcoma,http://xcvwsc3suebephhxxffjp5odqwspdaylgsyoxc3pdwjmnnl4yhtjrkad.onion/,active,2026-01-09,Index of /
sarcoma,http://xik5pf7gejiffbapos223f4q7l5pdwv6xwag6irgkltx2lu6wfnglaqd.onion/,active,2026-01-09,Index of /
sarcoma,http://y2vv2zvegnvv7uwr5saye4enthgq3ghlhomu5a3nshgwih4phn6qusyd.onion/,active,2026-01-09,Index of /
sarcoma,http://ycgedgigkqoeabmpnpwwbqojcgldekrjraaeeo4litevj5bvp7dtmrid.onion/,active,2026-01-09,Index of /
sarcoma,http://yjri5fg3bw7gqw2c7qgx2ytccmfrghwqyuavsneih34tph7ywuwj2did.onion/,active,2026-01-09,Index of /
sarcoma,http://ykg6a32ed546jveyot236w6cst5xahji4bhnxx4qv6b7wdqrwa3rhmqd.onion/,active,2026-01-09,Index of /
sarcoma,http://yry66r4til42vxubkqpy5wo75mshv7pcaqtbg4rzl55bs55yzav73uyd.onion/,active,2026-01-09,Index of /
sarcoma,http://zaie6jcetdtqhi5epab45wzginog4kuo4sx4nwr4ydkdby76b5ri3xqd.onion/,active,2026-01-09,Index of /
sarcoma,http://zgu66qoreyw4tx7bmtus6gcz7at5ufiqhgyswfnprbwvpcjw4mows7id.onion/,active,2026-01-09,Index of /
sarcoma,http://zncifh3szqf6awg3o33qyoi43tzjaakcjmmhuytii5bsl33wwblt7yid.onion/,active,2026-01-09,Index of /
sarcoma,http://zp6bziy6wljpkg6i3uxzzcxyajodxzoc7acf5egb2vhzzrot23y3mpyd.onion/,active,2026-01-09,Index of /
sarcoma,http://zrqe3dtolmluwzbwgktss4habzra3yv67kc35zhoccyj57xf5kuo4ead.onion/,active,2026-01-09,Index of /
sarcoma,http://zyzmgujsdh4xjmxjf4j6riqn4s52jfpiurcpabk5uxfitmz4pusaueqd.onion/,active,2026-01-09,Index of /
satancd,http://mzg4llxp4kaf4qq5s4hlentf45rjda3mzev3j6hlh2endarc2k6z6oyd.onion/satancd-room,active,2026-01-09,Server Under Maintenance
satanlock,http://tzhwmgguyxrg6q3tu4q3gvopcjynrhw6ryx2bdl5ghisdkyunfua5xyd.onion/,active,2026-01-09,SatanLock V2 Leaks
scattered lapsus$ hunters,https://breachforums.hn/,active,2026-01-09,This Domain Has Been Seized
secp0,http://2a6w667vebiebciji7vm3vj43svegvozoqypttdgojzgdcbnfsu5wiid.onion/,active,2026-01-09,404 Not Found
secp0,http://bhn2xz5jer2xeibxjzhgfp7qclttnbvkkvd4hvlmjbnz66jxq7yzn6ad.onion/,active,2026-01-09,404 Not Found
secp0,http://secponewsxgrlnirowclps2kllzaotaf5w2bsvktdnz4qhjr2jnwvvyd.onion/,active,2026-01-09,SECP0 News
secp0,http://secponewsxgrlnirowclps2kllzaotaf5w2bsvktdnz4qhjr2jnwvvyd.onion/files/12b3429e1124122e/,active,2026-01-09,SECP0 News - /files/12b3429e1124122e/
secp0,https://secp0-news.ws/,active,2026-01-09,SECP0 News
secp0,https://secp0-support.cfd/,active,2026-01-09,404 Not Found
securotrop,http://securo45z554mw7rgrt7wcgv5eenj2xmxyrsdj3fcjsvindu63s4bsid.onion/,active,2025-12-09,
sinobi,http://blog.sinobi.us.org/leaks,active,2026-01-09,Sinobi
sinobi,http://cdn.sinobi.us.org/,active,2026-01-09,
sinobi,http://chat.sinobi.us.org/,active,2026-01-09,Sinobi
sinobi,http://sinobi23i75c3znmqqxxyuzqvhxnjsar7actgvc4nqeuhgcn5yvz3zqd.onion/leaks,active,2026-01-09,Sinobi
sinobi,http://sinobi57mfegeov2naiufkidlkpze263jtbldokimfjqmk2mye6s4yqd.onion/login,active,2026-01-09,Sinobi
sinobi,http://sinobi6ftrg27d6g4sjdt65malds6cfptlnjyw52rskakqjda6uvb7yd.onion/leaks,active,2026-01-09,Sinobi
sinobi,http://sinobi6rlec6f2bgn6rd72xo7hvds4a5ajiu2if4oub2sut7fg3gomqd.onion/leaks,active,2026-01-09,Sinobi
sinobi,http://sinobi6ywgmmvg2gj2yygkb2hxbimaxpqkyk27wti5zjwhfcldhackid.onion/leaks,active,2026-01-09,Sinobi
sinobi,http://sinobi7sukclb3ygtorysbtrodgdbnrmgbhov45rwzipubbzhiu5jvqd.onion/leaks,active,2026-01-09,Sinobi
sinobi,http://sinobi7yuoppj76qnkwiobwfc2qve2xkv2ckvzyyjblwd7ucpptl62ad.onion/login,active,2026-01-09,Sinobi
sinobi,http://sinobia6mw6ht2wcdjphessyzpy7ph2y4dyqbd74bgobgju4ybytmkqd.onion/leaks,active,2026-01-09,Sinobi
sinobi,http://sinobibdvzohujkliofkxiz3ueyedfh6bed2lzjz2z6pafw5jeoptsid.onion,active,2026-01-09,Sinobi
sinobi,http://sinobibjqytwqxjw24zuerqcjyd3hoow6zia7z6kzvwawivamu7nqayd.onion/login,active,2026-01-09,Sinobi
sinobi,http://sinobicrh73ongfuxjajmlyyhalvkhlcgttxkxaxz3gvsgdcgf76uiqd.onion/login,active,2026-01-09,Sinobi
sinobi,http://sinobidxodgt4jsr3tlmf2rr4okjvvwfp5gh3lrqxnowomcx62ssrhqd.onion,active,2026-01-09,Sinobi
sinobi,http://sinobiea4snfqtkc43paumapo4oi7vxcy5vjzfoalunsnvzehozfhpyd.onion,active,2026-01-09,Sinobi
sinobi,http://sinobihmkmncjubqin5u44vso3z2zongdmmtgle7eglskjmfb6u74rad.onion/,active,2026-01-09,
snatch,http://mydatassuperhero.com/,active,2026-01-09,
space bears,http://5butbkrljkaorg5maepuca25oma7eiwo6a2rlhvkblb4v6mf3ki2ovid.onion/,active,2026-01-09,Space Bears
team underground,http://47glxkuxyayqrvugfumgsblrdagvrah7gttfscgzn56eyss5wg3uvmqd.onion/,active,2026-01-09,All data | Underground store
the gentlemen,http://tezwsse5czllksjb7cwp65rvnk4oobmzti2znn42i43bjdfd2prqqkad.onion/,active,2026-01-09,The Gentlemen
tooda,http://tooda.sh,active,2026-01-09,Suspected phishing site | Cloudflare
toufan,https://toufanleaks.org/,active,2026-01-09,Cyber Toufan
tridentlocker,http://tridentfrdy6jydwywfx4vx422vnto7pktao2gyx2qdcwjanogq454ad.onion,active,2026-01-09,TridentLocker
tridentlocker,http://tridentfrdy6jydwywfx4vx422vnto7pktao2gyx2qdcwjanogq454ad.onion/articles,active,2026-01-09,TridentLocker
turkish crypter,http://vbzxvet5nbga7jblaksuorsrvdsoe2x5youwadt7ywywpqzbliwfzmid.onion,active,2026-01-09,403 Forbidden
vanir group,http://6xdpj3sb5kekvq5ulym5qqmzsv6ektjgvpmajns3qrafgxtyxrhokfqd.onion,active,2026-01-09,THIS HIDDEN SITE HAS BEEN SEIZED | Vanir Locker Ransomware
vanir group,http://6xdpj3sb5kekvq5ulym5qqmzsv6ektjgvpmajns3qrafgxtyxrhokfqd.onion/assets/index-6d8af759.js,active,2026-01-09,404 Not Found
vect,http://bu7zr6fotni3qxxoxlcmpikwtp5mjzy7jkxt7akflnm2kwkbdtgtjuid.onion/,active,2026-01-09,VECT RANSOMWARE // DATA ARCHIVE
vulcan,http://dreadytofatroptsdj6io7l3xptbet6onoyno2yv7jicoxknyazubrad.onion/post/99fb65e2253ca3b34b83,active,2026-01-09,Looking for affiliates | VulcanRansomTeam : /d/malware - Dread
waissbein,http://samu747og2fgxujardbhkp5f5dkoprzyeithz4ob3g5dfvdvmzvp23yd.onion/,active,2026-01-09,Index of /
waissbein,http://syympi25sxgm55kyk5wkktns2why6q3ubscpnwqxepdkrmifxjvjd7qd.onion/,active,2026-01-09,Index of /
walocker,http://am7hswbi46e3ozxec3msxwwzxebkfulsgonhv5kndzeryc2pu46sxmad.onion/,active,2026-01-09,Notice
walocker,http://weepangrbqjfsxd2noz4bmolztnqsma3vw4c6qfnbfusadzd2m26emqd.onion/index.php,active,2026-01-09,W.A. - Index
warlock,http://ocwjy4ynmpbbzhumh2ama2vl3bc77lf5auqf7nf4k45lbmzoep2rbyid.onion/,active,2026-01-09,
warlock,http://warlock4fagqhnfuxtcmncfepe3jc33e33dmj2jsk64svxaerm5zhaqd.onion,active,2026-01-09,WarLock Client Data Leak Show
warlock,http://warlock5zli2g4nuvixkgyivpda4ktg6flx5lbtw3u6g5lidgxzjc6id.onion,active,2026-01-09,WarLock Client Data Leak Show
warlock,http://warlock6d4etw5gwwaakh6auh6cwkinhk2bx7bbldu4m5axlcwmbuuyd.onion,active,2026-01-09,WarLock Client Data Leak Show
warlock,http://warlockhga5iw3t54ps5iytlilf7hlvxy7kwrkidspn4qoh64s4vsuyd.onion,active,2026-01-09,WarLock Client Data Leak Show
warlock,http://warlockmdu64clit5pdwbp5hsd576vcjjigfwbtz5gtthmuy2fiqblad.onion,active,2026-01-09,WarLock Client Data Leak Show
warlock,http://warlockoact3ayzqwlnay27b633bku2gmpq34dxb43v3qriujfea4yyd.onion,active,2026-01-09,WarLock Client Data Leak Show
warlock,http://warlockoact3ayzqwlnay27b633bku2gmpq34dxb43v3qriujfea4yyd.onion/,active,2026-01-09,WarLock Client Data Leak Show
warlock,http://zfytizegsze6uiswodhbaalyy5rawaytv2nzyzdkt3susbewviqqh7yd.onion/,active,2026-01-09,WarLock Client Data Leak Show
werewolves,https://weerwolven.biz/en/ ,active,2026-01-09,
werewolves,https://werewolves.pro,active,2026-01-09,Default Web Site Page
weyhro,http://weyhro.hk,active,2026-01-09,Just a moment...
wiper leak,https://discord.com/invite/jjZQdDNnG,active,2026-01-09,Discord
